11:45:58.860,8.68,26.6,25.05,23.86,1008.55,1008.63,25.67,339.52,39.29,38.57,-3.51,-9.35,1.01,-3.34,27.24,-17.23
11:45:59.934,8.66,26.6,25.05,23.87,1008.55,1008.63,25.69,338.85,39.2,38.57,-2.85,-10.02,0.73,1.79,18.05,1.09
11:46:01.10,8.66,26.6,25.06,23.87,1008.55,1008.63,25.73,338.85,39.29,38.53,-3.73,-9.75,0.8,4.52,25.18,-12.87
11:46:02.86,8.65,26.6,25.06,23.88,1008.55,1008.63,25.78,337.17,39.29,38.55,-2.79,-9.63,1.06,0.43,19.62,-3.43
11:46:03.163,8.66,26.6,25.06,23.88,1008.55,1008.63,25.82,335.85,39.29,38.53,-3.52,-9.45,0.52,2.36,22.86,-8.12
11:46:04.239,8.66,26.6,25.07,23.89,1008.55,1008.63,25.84,339.19,39.2,38.54,-2.97,-9.51,1.29,5.17,21.89,-7.74
11:46:05.317,8.65,26.6,25.07,23.89,1008.55,1008.63,25.87,337.17,39.2,38.52,-3.35,-9.61,0.39,-2.74,22.51,-6.06
11:46:06.388,8.64,26.6,25.08,23.9,1008.55,1008.64,25.91,340.2,39.2,38.48,-3.17,-9.51,1.24,11.02,21.8,-6.92
11:46:07.466,8.64,26.6,25.08,23.9,1008.56,1008.64,25.93,337.51,39.2,38.45,-3.26,-9.84,0.5,-7.49,24.97,-10.31
11:46:08.544,8.65,26.6,25.09,23.91,1008.55,1008.65,25.94,336.18,39.2,38.4,-3.22,-9.47,0.96,11.04,18.73,-0.97
11:46:09.623,8.7,26.6,25.09,23.91,1008.56,1008.65,25.96,337.84,38.95,38.4,-0.66,-4.22,-0.43,-55.05,43.58,-42.52
11:46:10.698,8.41,26.6,25.08,23.91,1008.68,1008.73,25.94,340.2,37.53,37.66,3.37,6.57,-0.98,93.14,85.35,-39.01
11:46:11.774,12.53,26.5,25.06,23.9,1008.81,1008.81,25.9,343.28,36.53,37.03,-4.2,-11.34,1.87,-42.87,4.58,23.25
11:46:12.850,8.37,26.5,25.03,23.9,1008.93,1008.9,25.82,345.71,35.7,36.29,8.59,1.87,-2.77,158.65,-8.07,86.85
11:46:13.927,8.47,26.5,25.01,23.89,1008.99,1008.98,25.73,347.83,35.28,35.62,1.2,-4.03,-3.14,38.22,4.45,-12.36
11:46:15.4,8.41,26.4,25,23.88,1009.03,1009.03,25.64,349.97,35.03,35.23,-0.79,-3.94,-9.09,-7.6,10.45,-15.39
11:46:16.77,8.43,26.4,25,23.87,1009.06,1009.06,25.56,347.83,34.94,34.92,0.92,-4.69,-8.34,-2.07,2.24,-2.44
11:46:17.150,8.44,26.4,25,23.87,1009.06,1009.08,25.5,350.33,34.86,34.75,-0.51,-4.6,-8.58,1.82,17.29,-11.04
